"SPECIES_CODE","YEAR","TAXON_CONFIDENCE","TAXON_CONFIDENCE_CODE","SURVEY_DEFINITION_ID"
21444,2010,"Unassessed",,78
21444,2012,"Unassessed",,78
21444,2016,"Unassessed",,78
21446,2002,"Unassessed",,78
21446,2004,"Unassessed",,78
21446,2008,"Unassessed",,78
21446,2010,"Unassessed",,78
21446,2012,"Unassessed",,78
21446,2016,"Unassessed",,78
21592,2002,"Unassessed",,78
21592,2004,"Unassessed",,78
21592,2008,"Unassessed",,78
21592,2010,"Unassessed",,78
21592,2012,"Unassessed",,78
21592,2016,"Unassessed",,78
21595,2002,"Unassessed",,78
21595,2004,"Unassessed",,78
21595,2008,"Unassessed",,78
21595,2010,"Unassessed",,78
21595,2012,"Unassessed",,78
21595,2016,"Unassessed",,78
21720,2002,"High",1,78
21720,2004,"High",1,78
21720,2008,"High",1,78
21720,2010,"High",1,78
21720,2012,"High",1,78
21720,2016,"High",1,78
21725,2002,"Unassessed",,78
21725,2004,"Unassessed",,78
21725,2008,"Unassessed",,78
21725,2010,"Unassessed",,78
21725,2012,"Unassessed",,78
21725,2016,"Unassessed",,78
21727,2002,"High",1,78
21727,2004,"High",1,78
21727,2008,"High",1,78
21727,2010,"High",1,78
21727,2012,"High",1,78
21727,2016,"High",1,78
21731,2002,"High",1,78
21731,2004,"High",1,78
21731,2008,"High",1,78
21731,2010,"High",1,78
21731,2012,"High",1,78
21731,2016,"High",1,78
21733,2002,"Unassessed",,78
21733,2004,"Unassessed",,78
21733,2008,"Unassessed",,78
21733,2010,"Unassessed",,78
21733,2012,"Unassessed",,78
21733,2016,"Unassessed",,78
21740,2002,"High",1,78
21740,2004,"High",1,78
21740,2008,"High",1,78
21740,2010,"High",1,78
21740,2012,"High",1,78
21740,2016,"High",1,78
21805,2002,"High",1,78
21805,2004,"High",1,78
21805,2008,"High",1,78
21805,2010,"Unassessed",,78
21805,2012,"Unassessed",,78
21805,2016,"Unassessed",,78
21810,2002,"Unassessed",,78
21810,2004,"High",1,78
21810,2008,"Unassessed",,78
21810,2010,"Unassessed",,78
21810,2012,"Unassessed",,78
21810,2016,"Unassessed",,78
21811,2002,"Moderate",2,78
21811,2004,"Unassessed",,78
21811,2008,"Unassessed",,78
21811,2010,"Unassessed",,78
21811,2012,"Unassessed",,78
21811,2016,"Unassessed",,78
21921,2002,"High",1,78
21921,2004,"High",1,78
21921,2008,"High",1,78
21921,2010,"High",1,78
21921,2012,"High",1,78
21921,2016,"High",1,78
21934,2002,"Unassessed",,78
21934,2004,"Unassessed",,78
21934,2008,"Unassessed",,78
21934,2010,"Unassessed",,78
21934,2012,"Unassessed",,78
21934,2016,"Unassessed",,78
22010,2002,"Unassessed",,78
22010,2004,"Unassessed",,78
22010,2008,"High",1,78
22010,2010,"Unassessed",,78
22010,2012,"Unassessed",,78
22010,2016,"Unassessed",,78
22175,2002,"High",1,78
81092,2024,"High",1,98
81095,1982,"High",1,98
81095,1983,"High",1,98
81095,1984,"High",1,98
81095,1985,"High",1,98
81095,1986,"High",1,98
81095,1987,"High",1,98
81095,1988,"High",1,98
81095,1989,"High",1,98
81095,1990,"High",1,98
81095,1991,"High",1,98
81095,1992,"High",1,98
81095,1993,"High",1,98
81095,1994,"High",1,98
81095,1995,"High",1,98
81095,1996,"High",1,98
81095,1997,"High",1,98
81095,1998,"High",1,98
81095,1999,"High",1,98
81095,2000,"High",1,98
81095,2001,"High",1,98
81095,2002,"High",1,98
81095,2003,"High",1,98
81095,2004,"High",1,98
81095,2005,"High",1,98
81095,2006,"High",1,98
81095,2007,"High",1,98
81095,2008,"High",1,98
81095,2009,"High",1,98
81095,2010,"High",1,98
81095,2011,"High",1,98
81095,2012,"High",1,98
81095,2013,"High",1,98
81095,2014,"High",1,98
81095,2015,"High",1,98
81095,2016,"High",1,98
81095,2017,"High",1,98
81095,2018,"High",1,98
81095,2019,"High",1,98
81095,2021,"High",1,98
81095,2022,"High",1,98
81095,2023,"High",1,98
81095,2024,"High",1,98
81310,1982,"High",1,98
81310,1983,"High",1,98
81310,1984,"High",1,98
81310,1985,"High",1,98
81310,1986,"High",1,98
81310,1987,"High",1,98
81310,1988,"High",1,98
81310,1989,"High",1,98
81310,1990,"High",1,98
81310,1991,"High",1,98
81310,1992,"High",1,98
81310,1993,"High",1,98
81310,1994,"High",1,98
81310,1995,"High",1,98
81310,1996,"High",1,98
81310,1997,"High",1,98
81310,1998,"High",1,98
81310,1999,"High",1,98
81310,2000,"High",1,98
81310,2001,"High",1,98
81310,2002,"High",1,98
81310,2003,"High",1,98
81310,2004,"High",1,98
81310,2005,"High",1,98
81310,2006,"High",1,98
81310,2007,"High",1,98
81310,2008,"High",1,98
81310,2009,"High",1,98
81310,2010,"High",1,98
81310,2011,"High",1,98
81310,2012,"High",1,98
81310,2013,"High",1,98
81310,2014,"High",1,98
81310,2015,"High",1,98
81310,2016,"High",1,98
81310,2017,"High",1,98
81310,2018,"High",1,98
81310,2019,"High",1,98
81310,2021,"High",1,98
81310,2022,"High",1,98
81310,2023,"High",1,98
81310,2024,"High",1,98
81315,1982,"Low",3,98
81315,1983,"Low",3,98
81315,1984,"Low",3,98
81315,1985,"Low",3,98
81315,1986,"Low",3,98
81315,1987,"Low",3,98
81315,1988,"Low",3,98
81315,1989,"Low",3,98
81315,1990,"Low",3,98
81315,1991,"Low",3,98
81315,1992,"Low",3,98
81315,1993,"Low",3,98
81315,1994,"Low",3,98
81315,1995,"Low",3,98
81315,1996,"Low",3,98
81315,1997,"Low",3,98
81315,1998,"Low",3,98
81315,1999,"Low",3,98
81315,2000,"Low",3,98
81315,2001,"Low",3,98
81315,2002,"Low",3,98
81315,2003,"Low",3,98
81315,2004,"Low",3,98
81315,2005,"Low",3,98
81315,2006,"Low",3,98
81315,2007,"Low",3,98
81315,2008,"Low",3,98
81315,2009,"Low",3,98
81315,2010,"Low",3,98
81315,2011,"Low",3,98
81315,2012,"Low",3,98
81315,2013,"Low",3,98
81315,2014,"Low",3,98
81315,2015,"Low",3,98
81315,2016,"Low",3,98
81315,2017,"Low",3,98
81315,2018,"Low",3,98
81315,2019,"Low",3,98
81315,2021,"Low",3,98
81315,2022,"Low",3,98
81315,2023,"Low",3,98
81315,2024,"Low",3,98
81320,1982,"Low",3,98
81320,1983,"Low",3,98
81320,1984,"Low",3,98
81320,1985,"Low",3,98
81320,1986,"Low",3,98
81320,1987,"Low",3,98
81320,1988,"Low",3,98
81320,1989,"Low",3,98
81320,1990,"Low",3,98
81320,1991,"Low",3,98
81320,1992,"Low",3,98
81320,1993,"Low",3,98
81320,1994,"Low",3,98
81320,1995,"Low",3,98
81320,1996,"Low",3,98
81320,1997,"Low",3,98
81320,1998,"Low",3,98
81320,1999,"Low",3,98
81320,2000,"Low",3,98
81320,2001,"Low",3,98
81320,2002,"Low",3,98
81320,2003,"Low",3,98
81320,2004,"Low",3,98
81320,2005,"Low",3,98
81320,2006,"Low",3,98
81320,2007,"Low",3,98
81320,2008,"Low",3,98
81320,2009,"Low",3,98
81320,2010,"Low",3,98
81320,2011,"Low",3,98
81320,2012,"Low",3,98
81320,2013,"Low",3,98
81320,2014,"Low",3,98
81320,2015,"Low",3,98
81320,2016,"Low",3,98
81320,2017,"Low",3,98
81320,2018,"Low",3,98
81320,2019,"Low",3,98
81320,2021,"Low",3,98
81320,2022,"Low",3,98
81320,2023,"Low",3,98
81320,2024,"Low",3,98
81355,1982,"High",1,98
81355,1983,"High",1,98
81355,1984,"High",1,98
81355,1985,"High",1,98
81355,1986,"High",1,98
81355,1987,"High",1,98
81355,1988,"High",1,98
81355,1989,"High",1,98
81355,1990,"High",1,98
81355,1991,"High",1,98
81355,1992,"High",1,98
81355,1993,"High",1,98
81355,1994,"High",1,98
81355,1995,"High",1,98
81355,1996,"High",1,98
81355,1997,"High",1,98
81355,1998,"High",1,98
81355,1999,"High",1,98
81355,2000,"High",1,98
81355,2001,"High",1,98
81355,2002,"High",1,98
81355,2003,"High",1,98
81355,2004,"High",1,98
81355,2005,"High",1,98
81355,2006,"High",1,98
81355,2007,"High",1,98
81355,2008,"High",1,98
81355,2009,"High",1,98
81355,2010,"High",1,98
81355,2011,"High",1,98
81355,2012,"High",1,98
81355,2013,"High",1,98
81355,2014,"High",1,98
81355,2015,"High",1,98
81355,2016,"High",1,98
81355,2017,"High",1,98
81355,2018,"High",1,98
81355,2019,"High",1,98
81355,2021,"High",1,98
81355,2022,"High",1,98
81355,2023,"High",1,98
81355,2024,"High",1,98
81360,1982,"High",1,98
81360,1983,"High",1,98
81360,1984,"High",1,98
81360,1985,"High",1,98
81360,1986,"High",1,98
81360,1987,"High",1,98
81360,1988,"High",1,98
81360,1989,"High",1,98
81360,1990,"High",1,98
81360,1991,"High",1,98
81360,1992,"High",1,98
81360,1993,"High",1,98
81360,1994,"High",1,98
81360,1995,"High",1,98
81360,1996,"High",1,98
81360,1997,"High",1,98
81360,1998,"High",1,98
81360,1999,"High",1,98
81360,2000,"High",1,98
81360,2001,"High",1,98
81360,2002,"High",1,98
81360,2003,"High",1,98
81360,2004,"High",1,98
81360,2005,"High",1,98
81360,2006,"High",1,98
81360,2007,"High",1,98
81360,2008,"High",1,98
81360,2009,"High",1,98
81360,2010,"High",1,98
81360,2011,"High",1,98
81360,2012,"High",1,98
81360,2013,"High",1,98
81360,2014,"High",1,98
81360,2015,"High",1,98
81360,2016,"High",1,98
81360,2017,"High",1,98
81360,2018,"High",1,98
81360,2019,"High",1,98
81360,2021,"High",1,98
81360,2022,"High",1,98
81360,2023,"High",1,98
81360,2024,"High",1,98
81361,1982,"High",1,98
81361,1983,"High",1,98
81361,1984,"High",1,98
81361,1985,"High",1,98
81361,1986,"High",1,98
81361,1987,"High",1,98
81361,1988,"High",1,98
81361,1989,"High",1,98
81361,1990,"High",1,98
81361,1991,"High",1,98
81361,1992,"High",1,98
81361,1993,"High",1,98
81361,1994,"High",1,98
81361,1995,"High",1,98
81361,1996,"High",1,98
81361,1997,"High",1,98
81361,1998,"High",1,98
81361,1999,"High",1,98
81361,2000,"High",1,98
81361,2001,"High",1,98
81361,2002,"High",1,98
81361,2003,"High",1,98
81361,2004,"High",1,98
81361,2005,"High",1,98
81361,2006,"High",1,98
81361,2007,"High",1,98
81361,2008,"High",1,98
81361,2009,"High",1,98
81361,2010,"High",1,98
81361,2011,"High",1,98
81361,2012,"High",1,98
81361,2013,"High",1,98
81361,2014,"High",1,98
81361,2015,"High",1,98
81361,2016,"High",1,98
81361,2017,"High",1,98
81361,2018,"High",1,98
81361,2019,"High",1,98
81361,2021,"High",1,98
81361,2022,"High",1,98
81361,2023,"High",1,98
22175,2004,"High",1,78
22175,2008,"High",1,78
22175,2010,"High",1,78
22175,2012,"High",1,78
22175,2016,"High",1,78
22201,2002,"Unassessed",,78
22201,2004,"Unassessed",,78
22201,2008,"Unassessed",,78
22201,2010,"Unassessed",,78
22201,2012,"Unassessed",,78
22201,2016,"Unassessed",,78
22206,2002,"High",1,78
22206,2004,"High",1,78
22206,2008,"High",1,78
22206,2010,"High",1,78
22206,2012,"High",1,78
22206,2016,"High",1,78
22214,2002,"Moderate",2,78
22214,2004,"Moderate",2,78
22214,2008,"Moderate",2,78
22214,2010,"Moderate",2,78
22214,2012,"Moderate",2,78
22214,2016,"Moderate",2,78
22219,2002,"High",1,78
22219,2004,"High",1,78
22219,2008,"High",1,78
22219,2010,"High",1,78
22219,2012,"High",1,78
22219,2016,"High",1,78
22240,2002,"High",1,78
22240,2004,"Unassessed",,78
22240,2008,"Unassessed",,78
22240,2010,"Unassessed",,78
22240,2012,"Unassessed",,78
22240,2016,"Unassessed",,78
22250,2002,"High",1,78
22250,2004,"High",1,78
22250,2008,"High",1,78
22250,2010,"High",1,78
22250,2012,"High",1,78
22250,2016,"High",1,78
22253,2002,"High",1,78
22253,2004,"High",1,78
22253,2008,"High",1,78
22253,2010,"Unassessed",,78
22253,2012,"Unassessed",,78
22253,2016,"Unassessed",,78
22255,2002,"Unassessed",,78
22255,2004,"High",1,78
22255,2008,"Unassessed",,78
22255,2010,"Unassessed",,78
22255,2012,"Unassessed",,78
22255,2016,"Unassessed",,78
22260,2002,"High",1,78
22260,2004,"High",1,78
22260,2008,"Unassessed",,78
22260,2010,"High",1,78
22260,2012,"High",1,78
22260,2016,"High",1,78
22271,2002,"Unassessed",,78
22271,2004,"High",1,78
22271,2008,"High",1,78
22271,2010,"Unassessed",,78
22271,2012,"Unassessed",,78
22271,2016,"Unassessed",,78
22310,2002,"High",1,78
22310,2004,"High",1,78
22310,2008,"High",1,78
22310,2010,"High",1,78
22310,2012,"High",1,78
22310,2016,"High",1,78
22320,2002,"High",1,78
22320,2004,"High",1,78
22320,2008,"High",1,78
22320,2010,"High",1,78
22320,2012,"High",1,78
22320,2016,"High",1,78
22390,2002,"Unassessed",,78
22390,2004,"High",1,78
22390,2008,"Unassessed",,78
22390,2010,"Unassessed",,78
22390,2012,"Unassessed",,78
22390,2016,"Unassessed",,78
22410,2002,"High",1,78
22410,2004,"High",1,78
22410,2008,"High",1,78
22410,2010,"Unassessed",,78
22410,2012,"Unassessed",,78
22410,2016,"Unassessed",,78
22461,2002,"Unassessed",,78
22461,2004,"High",1,78
22461,2008,"Unassessed",,78
22461,2010,"Unassessed",,78
22461,2012,"Unassessed",,78
22461,2016,"Unassessed",,78
22500,2002,"Unassessed",,78
22500,2004,"Unassessed",,78
22500,2008,"Unassessed",,78
22500,2010,"High",1,78
22500,2012,"High",1,78
22500,2016,"High",1,78
22570,2002,"High",1,78
22570,2004,"Unassessed",,78
22570,2008,"Unassessed",,78
22570,2010,"Unassessed",,78
22570,2012,"Unassessed",,78
22570,2016,"Unassessed",,78
22601,2002,"High",1,78
22601,2004,"High",1,78
22601,2008,"High",1,78
22601,2010,"High",1,78
22601,2012,"High",1,78
22601,2016,"High",1,78
22620,2002,"Moderate",2,78
22620,2004,"Moderate",2,78
22620,2008,"Moderate",2,78
22620,2010,"Moderate",2,78
22620,2012,"Moderate",2,78
22620,2016,"Moderate",2,78
22648,2002,"High",1,78
22648,2004,"High",1,78
22648,2008,"Unassessed",,78
22648,2010,"Unassessed",,78
22648,2012,"Unassessed",,78
22648,2016,"Unassessed",,78
22704,2002,"Unassessed",,78
22704,2004,"High",1,78
22704,2008,"High",1,78
22704,2010,"High",1,78
22704,2012,"High",1,78
22704,2016,"High",1,78
22810,2002,"High",1,78
22810,2004,"Unassessed",,78
22810,2008,"Unassessed",,78
22810,2010,"Unassessed",,78
22810,2012,"Unassessed",,78
22810,2016,"Unassessed",,78
22815,2002,"Unassessed",,78
22815,2004,"Unassessed",,78
22815,2008,"High",1,78
22815,2010,"High",1,78
22815,2012,"High",1,78
22815,2016,"High",1,78
22912,2002,"High",1,78
22912,2004,"High",1,78
22912,2008,"High",1,78
22912,2010,"High",1,78
22912,2012,"High",1,78
22912,2016,"High",1,78
22914,2002,"High",1,78
22914,2004,"High",1,78
22914,2008,"High",1,78
22914,2010,"High",1,78
22914,2012,"High",1,78
22914,2016,"High",1,78
22915,2002,"High",1,78
22915,2004,"High",1,78
22915,2008,"High",1,78
22915,2010,"High",1,78
22915,2012,"High",1,78
22915,2016,"High",1,78
22920,2002,"Unassessed",,78
22920,2004,"Unassessed",,78
22920,2008,"Unassessed",,78
22920,2010,"Unassessed",,78
22920,2012,"Unassessed",,78
22920,2016,"Unassessed",,78
23010,2002,"High",1,78
23010,2004,"High",1,78
23010,2008,"High",1,78
23010,2010,"High",1,78
23010,2012,"High",1,78
23010,2016,"High",1,78
23041,2002,"Unassessed",,78
23041,2004,"Unassessed",,78
23041,2008,"Unassessed",,78
23041,2010,"Unassessed",,78
23041,2012,"Unassessed",,78
23041,2016,"Unassessed",,78
23220,2002,"Unassessed",,78
23220,2004,"Unassessed",,78
23220,2008,"Unassessed",,78
23220,2010,"High",1,78
23220,2012,"High",1,78
23220,2016,"High",1,78
23230,2002,"Unassessed",,78
23230,2004,"Unassessed",,78
23230,2008,"High",1,78
23230,2010,"Unassessed",,78
23230,2012,"Unassessed",,78
23230,2016,"Unassessed",,78
23235,2002,"High",1,78
23235,2004,"High",1,78
23235,2008,"High",1,78
23235,2010,"High",1,78
23235,2012,"High",1,78
23235,2016,"High",1,78
23240,2002,"Unassessed",,78
23240,2004,"Unassessed",,78
23240,2008,"Unassessed",,78
23240,2010,"Unassessed",,78
23240,2012,"Unassessed",,78
23240,2016,"Unassessed",,78
23602,2002,"High",1,78
23602,2004,"Unassessed",,78
23602,2008,"Unassessed",,78
23602,2010,"Unassessed",,78
23602,2012,"Unassessed",,78
23602,2016,"Unassessed",,78
23603,2002,"High",1,78
23603,2004,"High",1,78
23603,2008,"High",1,78
23603,2010,"High",1,78
23603,2012,"High",1,78
23603,2016,"High",1,78
23620,2002,"Unassessed",,78
23620,2004,"Unassessed",,78
23620,2008,"Unassessed",,78
23620,2010,"Moderate",2,78
23620,2012,"Moderate",2,78
23620,2016,"Moderate",2,78
23622,2002,"Moderate",2,78
23622,2004,"Unassessed",,78
23622,2008,"Moderate",2,78
23622,2010,"Moderate",2,78
23622,2012,"Moderate",2,78
23622,2016,"Moderate",2,78
23657,2002,"High",1,78
23657,2004,"High",1,78
23657,2008,"High",1,78
23657,2010,"High",1,78
23657,2012,"High",1,78
23657,2016,"High",1,78
23710,2002,"Unassessed",,78
23710,2004,"High",1,78
23710,2008,"High",1,78
23710,2010,"High",1,78
23710,2012,"High",1,78
23710,2016,"High",1,78
23836,2002,"High",1,78
23836,2004,"High",1,78
23836,2008,"High",1,78
23836,2010,"High",1,78
23836,2012,"High",1,78
23836,2016,"High",1,78
23862,2002,"Unassessed",,78
23862,2004,"Unassessed",,78
23862,2008,"High",1,78
23862,2010,"High",1,78
23862,2012,"High",1,78
23862,2016,"High",1,78
23962,2002,"High",1,78
23962,2004,"High",1,78
23962,2008,"High",1,78
23962,2010,"High",1,78
23962,2012,"High",1,78
23962,2016,"High",1,78
24001,2002,"High",1,78
24001,2004,"High",1,78
24001,2008,"High",1,78
24001,2010,"High",1,78
24001,2012,"High",1,78
24001,2016,"High",1,78
24109,2002,"Unassessed",,78
24109,2004,"High",1,78
24109,2008,"Unassessed",,78
24109,2010,"Unassessed",,78
24109,2012,"Unassessed",,78
24109,2016,"Unassessed",,78
24110,2002,"Low",3,78
24110,2004,"High",1,78
81361,2024,"High",1,98
81741,1982,"High",1,98
81741,1983,"High",1,98
81741,1984,"High",1,98
81741,1985,"High",1,98
81741,1986,"High",1,98
81741,1987,"High",1,98
81741,1988,"High",1,98
81741,1989,"High",1,98
81741,1990,"High",1,98
81741,1991,"High",1,98
81741,1992,"High",1,98
81741,1993,"High",1,98
81741,1994,"High",1,98
81741,1995,"High",1,98
81741,1996,"High",1,98
81741,1997,"High",1,98
81741,1998,"High",1,98
81741,1999,"High",1,98
81741,2000,"High",1,98
81741,2001,"High",1,98
81741,2002,"High",1,98
81741,2003,"High",1,98
81741,2004,"High",1,98
81741,2005,"High",1,98
81741,2006,"High",1,98
81741,2007,"High",1,98
81741,2008,"High",1,98
81741,2009,"High",1,98
81741,2010,"High",1,98
81741,2011,"High",1,98
81741,2012,"High",1,98
81741,2013,"High",1,98
81741,2014,"High",1,98
81741,2015,"High",1,98
81741,2016,"High",1,98
81741,2017,"High",1,98
81741,2018,"High",1,98
81741,2019,"High",1,98
81741,2021,"High",1,98
81741,2022,"High",1,98
81741,2023,"High",1,98
81741,2024,"High",1,98
81742,1982,"High",1,98
81742,1983,"High",1,98
81742,1984,"High",1,98
81742,1985,"High",1,98
81742,1986,"High",1,98
81742,1987,"High",1,98
81742,1988,"High",1,98
81742,1989,"High",1,98
81742,1990,"High",1,98
81742,1991,"High",1,98
81742,1992,"High",1,98
81742,1993,"High",1,98
81742,1994,"High",1,98
81742,1995,"High",1,98
81742,1996,"High",1,98
81742,1997,"High",1,98
81742,1998,"High",1,98
81742,1999,"High",1,98
81742,2000,"High",1,98
81742,2001,"High",1,98
81742,2002,"High",1,98
81742,2003,"High",1,98
81742,2004,"High",1,98
81742,2005,"High",1,98
81742,2006,"High",1,98
81742,2007,"High",1,98
81742,2008,"High",1,98
81742,2009,"High",1,98
81742,2010,"High",1,98
81742,2011,"High",1,98
81742,2012,"High",1,98
81742,2013,"High",1,98
81742,2014,"High",1,98
81742,2015,"High",1,98
81742,2016,"High",1,98
81742,2017,"High",1,98
81742,2018,"High",1,98
81742,2019,"High",1,98
81742,2021,"High",1,98
81742,2022,"High",1,98
81742,2023,"High",1,98
81742,2024,"High",1,98
81779,1982,"Low",3,98
81779,1983,"Low",3,98
81779,1984,"Low",3,98
81779,1985,"Low",3,98
81779,1986,"Low",3,98
81779,1987,"Low",3,98
81779,1988,"Low",3,98
81779,1989,"Low",3,98
81779,1990,"Low",3,98
81779,1991,"Low",3,98
81779,1992,"Low",3,98
81779,1993,"Low",3,98
81779,1994,"Low",3,98
81779,1995,"Low",3,98
81779,1996,"Low",3,98
81779,1997,"Low",3,98
81779,1998,"Low",3,98
81779,1999,"Low",3,98
81779,2000,"Low",3,98
81779,2001,"Low",3,98
81779,2002,"Low",3,98
81779,2003,"Low",3,98
81779,2004,"Low",3,98
81779,2005,"Low",3,98
81779,2006,"High",1,98
81779,2007,"High",1,98
81779,2008,"High",1,98
81779,2009,"High",1,98
81779,2010,"High",1,98
81779,2011,"High",1,98
81779,2012,"High",1,98
81779,2013,"High",1,98
81779,2014,"High",1,98
81779,2015,"High",1,98
81779,2016,"High",1,98
81779,2017,"High",1,98
81779,2018,"High",1,98
81779,2019,"High",1,98
81779,2021,"High",1,98
81779,2022,"High",1,98
81779,2023,"High",1,98
81779,2024,"High",1,98
81780,1982,"Low",3,98
81780,1983,"Low",3,98
81780,1984,"Low",3,98
81780,1985,"Low",3,98
81780,1986,"Low",3,98
81780,1987,"Low",3,98
81780,1988,"Low",3,98
81780,1989,"Low",3,98
81780,1990,"Low",3,98
81780,1991,"Low",3,98
81780,1992,"Low",3,98
81780,1993,"Low",3,98
81780,1994,"Low",3,98
81780,1995,"Low",3,98
81780,1996,"Low",3,98
81780,1997,"Low",3,98
81780,1998,"Low",3,98
81780,1999,"Low",3,98
81780,2000,"Low",3,98
81780,2001,"Low",3,98
81780,2002,"Low",3,98
81780,2003,"Low",3,98
81780,2004,"Low",3,98
81780,2005,"Low",3,98
81780,2006,"High",1,98
81780,2007,"High",1,98
81780,2008,"High",1,98
81780,2009,"High",1,98
81780,2010,"High",1,98
81780,2011,"High",1,98
81780,2012,"High",1,98
81780,2013,"High",1,98
81780,2014,"High",1,98
81780,2015,"High",1,98
81780,2016,"High",1,98
81780,2017,"High",1,98
81780,2018,"High",1,98
81780,2019,"High",1,98
81780,2021,"High",1,98
81780,2022,"High",1,98
81780,2023,"High",1,98
81780,2024,"High",1,98
81820,1982,"Low",3,98
81820,1983,"Low",3,98
81820,1984,"Low",3,98
81820,1985,"Low",3,98
81820,1986,"Low",3,98
81820,1987,"Low",3,98
81820,1988,"Low",3,98
81820,1989,"Low",3,98
81820,1990,"Low",3,98
81820,1991,"Low",3,98
81820,1992,"Low",3,98
81820,1993,"Low",3,98
81820,1994,"Low",3,98
81820,1995,"Low",3,98
81820,1996,"Low",3,98
81820,1997,"Low",3,98
81820,1998,"Low",3,98
81820,1999,"Low",3,98
81820,2000,"Low",3,98
81820,2001,"Low",3,98
81820,2002,"Low",3,98
81820,2003,"Low",3,98
81820,2004,"Low",3,98
81820,2005,"Low",3,98
81820,2006,"Low",3,98
81820,2007,"Low",3,98
81820,2008,"Low",3,98
81820,2009,"Low",3,98
81820,2010,"Low",3,98
81820,2011,"Low",3,98
81820,2012,"Low",3,98
81820,2013,"Low",3,98
81820,2014,"Low",3,98
81820,2015,"Low",3,98
81820,2016,"Low",3,98
81820,2017,"Low",3,98
81820,2018,"Low",3,98
81820,2019,"Low",3,98
81820,2021,"Low",3,98
81820,2022,"Low",3,98
81820,2023,"Low",3,98
81820,2024,"Low",3,98
81829,1982,"Low",3,98
81829,1983,"Low",3,98
81829,1984,"Low",3,98
81829,1985,"Low",3,98
81829,1986,"Low",3,98
81829,1987,"Low",3,98
81829,1988,"Low",3,98
81829,1989,"Low",3,98
81829,1990,"Low",3,98
81829,1991,"Low",3,98
81829,1992,"Low",3,98
81829,1993,"Low",3,98
81829,1994,"Low",3,98
81829,1995,"Low",3,98
81829,1996,"Low",3,98
81829,1997,"Low",3,98
81829,1998,"Low",3,98
81829,1999,"Low",3,98
81829,2000,"Low",3,98
81829,2001,"Low",3,98
81829,2002,"Low",3,98
81829,2003,"Low",3,98
81829,2004,"Low",3,98
81829,2005,"Low",3,98
81829,2006,"High",1,98
81829,2007,"High",1,98
81829,2008,"High",1,98
81829,2009,"High",1,98
81829,2010,"High",1,98
81829,2011,"High",1,98
81829,2012,"High",1,98
81829,2013,"High",1,98
81829,2014,"High",1,98
81829,2015,"High",1,98
81829,2016,"High",1,98
81829,2017,"High",1,98
81829,2018,"High",1,98
81829,2019,"High",1,98
81829,2021,"High",1,98
81829,2022,"High",1,98
81829,2023,"High",1,98
81829,2024,"High",1,98
81830,1982,"Low",3,98
81830,1983,"Low",3,98
81830,1984,"Low",3,98
81830,1985,"Low",3,98
81830,1986,"Low",3,98
81830,1987,"Low",3,98
81830,1988,"Low",3,98
81830,1989,"Low",3,98
81830,1990,"Low",3,98
81830,1991,"Low",3,98
81830,1992,"Low",3,98
81830,1993,"Low",3,98
81830,1994,"Low",3,98
81830,1995,"Low",3,98
81830,1996,"Low",3,98
81830,1997,"Low",3,98
81830,1998,"Low",3,98
81830,1999,"Low",3,98
81830,2000,"Low",3,98
81830,2001,"Low",3,98
81830,2002,"Low",3,98
81830,2003,"Low",3,98
81830,2004,"Low",3,98
81830,2005,"Low",3,98
81830,2006,"Low",3,98
81830,2007,"Low",3,98
81830,2008,"Low",3,98
81830,2009,"Low",3,98
81830,2010,"Low",3,98
81830,2011,"Low",3,98
81830,2012,"Low",3,98
81830,2013,"Low",3,98
81830,2014,"Low",3,98
81830,2015,"Low",3,98
81830,2016,"Low",3,98
81830,2017,"Low",3,98
81830,2018,"Low",3,98
81830,2019,"Low",3,98
81830,2021,"Low",3,98
81830,2022,"Low",3,98
81830,2023,"Low",3,98
81830,2024,"Low",3,98
81835,1982,"Low",3,98
81835,1983,"Low",3,98
24110,2008,"High",1,78
24110,2010,"High",1,78
24110,2012,"High",1,78
24110,2016,"High",1,78
24111,2002,"High",1,78
24111,2004,"High",1,78
24111,2008,"High",1,78
24111,2010,"High",1,78
24111,2012,"High",1,78
24111,2016,"High",1,78
24112,2002,"Unassessed",,78
24112,2004,"High",1,78
24112,2008,"High",1,78
24112,2010,"High",1,78
24112,2012,"High",1,78
24112,2016,"High",1,78
24114,2002,"High",1,78
24114,2004,"High",1,78
24114,2008,"High",1,78
24114,2010,"High",1,78
24114,2012,"High",1,78
24114,2016,"High",1,78
24115,2002,"Unassessed",,78
24115,2004,"High",1,78
24115,2008,"Unassessed",,78
24115,2010,"High",1,78
24115,2012,"High",1,78
24115,2016,"High",1,78
24130,2002,"High",1,78
24130,2004,"High",1,78
24130,2008,"High",1,78
24130,2010,"High",1,78
24130,2012,"High",1,78
24130,2016,"High",1,78
24150,2002,"High",1,78
24150,2004,"Unassessed",,78
24150,2008,"Unassessed",,78
24150,2010,"Unassessed",,78
24150,2012,"Unassessed",,78
24150,2016,"Unassessed",,78
24152,2002,"Unassessed",,78
24152,2004,"Low",3,78
24152,2008,"Low",3,78
24152,2010,"Low",3,78
24152,2012,"Low",3,78
24152,2016,"Low",3,78
24153,2002,"High",1,78
24153,2004,"High",1,78
24153,2008,"High",1,78
24153,2010,"High",1,78
24153,2012,"High",1,78
24153,2016,"High",1,78
24180,2002,"High",1,78
